Rating,Review,Product Name,Product Category,Emotion,Data Source,Sentiment,word_count
1.0,"যেমনঃ আশা করেছিলাম সেরকম না,দেখতে অনেক সুন্দর",32 In 1 Multipurpose Precision Screwdriver Disassemble Electronic Repair Tool,"Tools, DIY & Outdoor",Sadness,Daraz,Negative,8
3.0,"দাম অনুযায়ী ঠিক আছে, কিন্তু ব্যাটারি খুলে পরতেছে, স্প্রিং এর গ্যাপ অনেক বেশি মনে হচ্ছে। usually tight hoy.",Samsung টিভি স্মার্ট রিমোটের জন্য সর্বজনীন রিমোট কন্ট্রোল (নন-ভয়েস)-কালো - motorcycle,Tv & Video device,Sadness,Daraz,Negative,18
5.0,"অনেক দিন হলো ব্যবহার করতেছি,,কিছুটা পরিবর্তন আছে ,,,
নিতে পারেন,,,",Beard Growth Solution Oil for Men - 30Ml,Men's Care,Happy,Daraz,Positive,10
5.0,"আলহামদুলিল্লাহ। প্রোডাক্ট যেমনটা চাইছিলাম ঠিক তেমনি পেয়েছি। পন্যের গুনগত মান খুবই ভালো অবশ্যই যারা কিনতে চান নিসন্দেহে নিতে পারেন। ধন্যবাদ সেলার ভাই কে, ধন্যবাদ দারাজকে 🤩🤩",Polarshine 15/Mirka polish/Mirka car polish/Car polish/Polish,Vehicle Care,Happy,Daraz,Positive,25
4.0,seller behavior is good but ordered 2 where 1 product is good another one is not as good as it.,হাতে তৈরি dulna প্রাপ্তবয়স্ক দড়ি বিছানা ঝুলন্ত dulna সব মানুষের জন্য বড় সুইং দড়ি বিছানা রতন dulna ব্যবহার - dolna,"Tools, DIY & Outdoor",Happy,Daraz,Positive,20
5.0,অনেক অনেক সুন্দর চমৎকার দেখতে মনোরম ও মজবুত শক্ত,TikTok Facebook Youtube Video Making Tripod 3120 Camera Stand with Phone Holder Clip - Mobile Tripod,Camera Accessories,Happy,Daraz,Positive,9
5.0,only 12 hours of delivery pelam. Authentic product. 2+ years er expired ache. recommend the seller.,Johnson's Baby Shampoo 200 ml (Indonesia),Baby Personal Care,Happy,Daraz,Positive,16
5.0,"খুব ভালো কাজ করে এবং যথেষ্ট মেয়াদ আছে।
সেলারকে অসংখ্য ধন্যবাদ। নিশ্চিন্তে নিতে পারেন।",Flamingo De-Rust Lubricant 450ml,Oils & Fluids,Happy,Daraz,Positive,14
5.0,সেলার ভাই অনেক ভালো ছিলেন। বিশেষ করে ডেলিভারী পার্টনারঃ পেপারফ্লাই খুব সুন্দর ভাবে প্রোডাক্টটা হোম ডেলিভারি দিয়ে গেছেন এজন্য ধন্যবাদ। দারাজ কেও ধন্যবাদ।,SAMSUNG RB21KMFH5SK/D3 Refrigerator With Digital Inverter 218 Liter,Refrigerators,Happy,Daraz,Positive,23
5.0,প্রোডাক ভালো ছিল সব কিছু ঠিক ছিল সেলার এর ব্যবহার ভালো ছিল এবং মালের ডেট ছিল বেশি সব মিলিয়ে আলহামদুলিল্লাহ্,Parachute Just for Baby - Baby Shampoo 200ml (Baby Soap 75g Free),Baby Personal Care,Happy,Daraz,Positive,20
5.0,worst one ever...bro it doesnt even switches off like tf....charge a dile chole ar naile off thake....didnt expect this at all,Rechargeable X9 Usb Charging Handheld 3 Gear Speed Mini Desktop Fan,Fans,Anger,Daraz,Negative,24
5.0,Memory Card Quality And Price Is Cool! I Highly Recommend!,ADATA 32GB Class 10 microSD Memory Card,Memory Card,Love,Pickaboo,Positive,10
5.0,কাপড়ের কোয়ালিটি এবং ডিজাইন দুটোই ভালো,Cotton Short Sleeves Ladies' Long T-Shirt - T Shirt For Women,Western Wear,Happy,Daraz,Positive,6
5.0,এই দামে পারফেক্ট...নিতে পারেন,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive,5
5.0,আজকে পেয়েছি হাতে মোটামুটি ভালো। ছবির কোয়ালিটি ভালো। এক  কথায় অসাধারণ। তবে মনে হয় অরজিয়াল ডেল কিনা আমি সঠিক বলতে পারতেছি না। সেইলারকে ধন্যবাদ।,"Exceptional Quality - DEIL 32 inch Wifi-Smart Android LED TV (2GB RAM, 16GB ROM) 4K Supported - Sleek Usage",Televisions,Fear,Daraz,Negative,24
5.0,অনেক ধন্যবাদ সেলার ভাইকে। এই ধরনের আরও বই আনবেন আশা করি।,The Psychology of Money,Books,Happy,Daraz,Positive,11
3.0,যা দেওয়ার কথা তা পাই নাই😔। তবে দাম হিসেবে ঠিকই আছে😊,Bangladesh World Cup Jersey - Cricket Jersey Bangladesh Cricket Jersey 2023,Team Sports,Sadness,Daraz,Negative,11
5.0,"কম দামের ভিতর অনেক কিছু কিনলাম
Thanks Daraz And Seller",Parachute Naturale Shampoo Damage Repair 170ml,Hair Care,Happy,Daraz,Positive,10
5.0,It's exactly what I needed. Great quality and excellent value for the price.,Skate Board Large Size _ Best Quality (28×8 Inch ),Outdoor Recreation,Happy,Daraz,Positive,14
5.0,"পিয়াস, আলু দুইটাই নষ্ট পেয়েছি",Local Onion 1 kg ( ± 25 gm)(CTG) - onion,"Fruits, Meat & Frozen",Sadness,Daraz,Negative,5
2.0,Seller not so responsive. product is not so good even not loud. Seller Is not recommended. try to buy from Daraz Mall.,KOLEER S29 Wireless Bluetooth Speaker Power Overweight Subwoofer Card Instert FM Radio Creative Gifts - Speaker,Home Audio,Fear,Daraz,Negative,22
5.0,It was a great experience with this seller. The product was extremely perfect. Anyone can buy this. Thanks!,1:3 AV Cable For Connecting Android TV Box To CRT TV,Tv & Video device,Love,Daraz,Positive,18
5.0,দেখে মনে হইল অরজিনাল পোডাক্ট ব্যবহার করলে বাকিটা বুঝতে পারবো ভালোই মনে হচ্ছে যারা নিতে চান নিতে পারেন।,Pond's Men Facewash Lightning Oil Clear Icy Scrub 100g,Skin Care,Fear,Daraz,Negative,18
5.0,"এতো কম প্রাইজে অনেক সুন্দর একটা হ্যামক পেয়েছি, সেলারের ব্যাবহার ও অনেক ভালো, শুভ কামনা রইলো, আমি হ্যামকটা পেয়ে সন্তুষ্ট",হাতে তৈরি dulna প্রাপ্তবয়স্ক দড়ি বিছানা ঝুলন্ত dulna সব মানুষের জন্য বড় সুইং দড়ি বিছানা রতন dulna ব্যবহার - dolna,"Tools, DIY & Outdoor",Happy,Daraz,Positive,20
5.0,Brush is very good and also got my desired color.Thanks to the seller.,1pc Cute Large Hair Brush Massage Comb Shower Wet Detangle Hair Brush Salon Hair Styling Tools For Women,Hair Care,Happy,Daraz,Positive,14
5.0,খুবই ভাল মানের প্রোডাক্ট। প্রয়োজন  মত লম্বা ছোট করা যায়। একের মধেই অনেক।  সেলার খুবই ভাল। আমি এখন থেকে দারাজে কেনাকাটা করব। ধন্যবাদ দারাজ,32 In 1 Multipurpose Precision Screwdriver Disassemble Electronic Repair Tool,"Tools, DIY & Outdoor",Love,Daraz,Positive,24
5.0,"Wonderful, got in time and quality is enough in this price.",The Psychology of Money,Books,Love,Daraz,Positive,11
5.0,"ভাবতে পারিনি এতো সুন্দর প্রোডাক্ট পাবো!
ধন্যবাদ দারাজ ও সেলারকে!",Mahadev Trishul Locket with Chain of Men & Women,Men's Jewelry,Love,Daraz,Positive,10
5.0,courier e ashar somoi ektu baka hoye geche....otherwise it is good enough... thanks seller,Quran Stand and Prayer Stand 12'' Inch / Quran Sharif Wall Stand Prayer Hanger,Stationery & Craft,Happy,Daraz,Positive,15
4.0,"মেশিন ঠিক আছে কিন্তু দামাটা একটু বেশি মনে হলো তাই একটা স্টার কম,",Electric BBQ Grill Machine - Black,Cookware,Happy,Daraz,Positive,13
5.0,"product ta hate pete onk time lagce but product ta vloi ace , tik thak , apnara caile nite paren ♐",The Bull 100% Sublimation Tshirt Round Neck,Clothing,Happy,Daraz,Positive,18
5.0,"big dial with premium look, genuine product.",SKMEI Men Sport Watches Digital Chronograph Dual Display LED Watch Multifunctional Waterproof Fashion Wristwatches for Men 1637,Men's Watches,Love,Daraz,Positive,7
3.0,"cream er expiry date 21 
tao ditase fao😑

face wash ta thik chilo....",Studio X Oil Clear Facewash for Men 100ml (30gm Men's Brightening Cream FREE),Men's Care,Sadness,Daraz,Negative,13
4.0,"প্রোডাক্ট ভালো লেগেছে।
প্যাকেজিং আউটস্ট্যান্ডিং❤️
চ্যাট রেসপন্স কম ছিলো
সব মিলিয়ে মাসাআল্লাহ",Curren 9068 Female Small Dial Quartz Watch Waterproof Casual Leather Wristwatch - Blue,Watches,Happy,Daraz,Positive,12
5.0,"Everything is fine. Hope for the best. 
Warranty paper is Blank means no purchased date mentioned. How do service center ensure the purchase date?",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Happy,Daraz,Positive,24
5.0,স্ত্রীর জন্য নিয়েছিলাম🤗💕 আলহামদুলিল্লাহ অনেক পছন্দ করেছে সে❤️😘। দেখতেও দারুন! ধন্যবাদ সেলার কে!!!,মহিলাদের জন্য curren 9017 রোজ গোল্ড স্টেইনলেস স্টিলের অ্যানালগ ঘড়ি-রোজ গোল্ড এবং সাদা রঙের,Watches,Happy,Daraz,Positive,13
5.0,দাম অনুযায়ী প্রোডাক্ট এর মান অনেক ভালো। ধন্যবাদ সেলার কে,Best Quality USB Mini Computer Speaker A.Tech SP-016,Computer Accessories,Happy,Daraz,Positive,10
5.0,"সেলম্যানের ব্যবোহার আমার কাছে খুব ভালো লেগেছে,, কম দামে ওনেক সুন্দর,,পন্য",09 Future flashlights for kids and music car toys - Baby Car - Great to Have,Remote Control & Play Vehicles,Happy,Daraz,Positive,12
1.0,"নষ্ট ফ্যান পাঠাইছে
not expected",Rechargeable X9 Usb Charging Handheld 3 Gear Speed Mini Desktop Fan,Fans,Sadness,Daraz,Negative,5
5.0,Well packed. Received in good condition,Minister Bright Wash Synthetic Detergent Powder Lemon & Mint (Free 1 KG),Laundry & Household,Happy,Daraz,Positive,6
4.0,"ভাই এটা একটা অরিজিনাল পটাক একেবারে অরিজিনাল সেরা সেরা আর সেলার ভাই খুবই ভালো তা ডারাজকে
 অনেক অনেক ধন্যবাদ",Health Gain Milk Shake For Smart Health,Dairy & Eggs,Happy,Daraz,Positive,19
4.0,product quality good কিন্তু একটা প্যাকেট ফাটা ছিল,Minister Bright Wash Synthetic Detergent Powder Lemon & Mint (Free 1 KG),Laundry & Household,Happy,Daraz,Positive,8
4.0,"packaging must be improved? the way you packaged my product it can be damaged,  plz be careful next time.
but product is good.",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Sadness,Daraz,Negative,23
5.0,etar XXL order chilo. diyechen M size,Cotton Short Sleeves Ladies' Long T-Shirt - T Shirt For Women,Western Wear,Sadness,Daraz,Negative,7
5.0,Good for the price ... Delivered according to the color and product shown to display,"সবুজ লেজার পয়েন্টার (লেজার লাইট) 10km অ্যাডজাস্টেবল ফোকাস (পেশাদার), 553 রেটিং 492 উত্তর দেওয়া প্রশ্ন",Gadgets,Happy,Daraz,Positive,14
